Time	Position X	Position Y	Position Z
1700030326863187420	0.0022466703355753887	0.5073257508016593	0.09564015200849268
1700030326863488357	0.002215027377038376	0.507275258982621	0.09566778578999575
1700030326873213868	0.002243680746467993	0.5072404155652526	0.09565228148832366
1700030326873639736	0.0022246126494438138	0.5072487130359737	0.0956160740576754
1700030326873645593	0.002267511078525149	0.5072824107997677	0.09562848598885507
1700030326883087031	0.0022842701902609057	0.5073313393877596	0.09564543346282628
1700030326883428609	0.0023346658827781623	0.5073260939594795	0.09568681903024026
1700030326893417200	0.0023586845402043324	0.5072795444237388	0.09574782517084568
1700030326893426256	0.002415083743294704	0.5071962804824225	0.09578644665409135
1700030326903290267	0.00241512429742069	0.5072161552051696	0.09579216400041433
1700030326913033186	0.0024141171011574387	0.507291482022518	0.09576806920667
1700030326914178020	0.00237115406865812	0.5073543451765556	0.09571648067350198
1700030326914195077	0.0023514792052757865	0.5074007726557247	0.09566884135497082
1700030326923039793	0.0022739433269307182	0.5074058135266329	0.09564754587208382
1700030326933084481	0.00224465527127317	0.5073770055279486	0.09565418275050451
1700030326934952186	0.002244422885882437	0.5073363839267275	0.0956638735134741
1700030326935016700	0.0022653381807244575	0.5073239461243992	0.09566106497759147
1700030326974726030	0.0023066061457829553	0.5073387210101392	0.09566494549086485
1700030326974813009	0.0022138764445586274	0.5072495365132633	0.09563422192197164
1700030326976165210	0.0022165259924866055	0.5072726370314606	0.09560604263017022
1700030326976219580	0.0022118821618028047	0.5073511063039856	0.09563587347095522
1700030326993065114	0.0022636391558309614	0.5072931297603471	0.09566110472467282
1700030326993216639	0.002298511541006073	0.5072572055218089	0.09570765981878995
1700030326993226559	0.0023206867847082226	0.5072643696415337	0.09570137952189266
1700030327005367119	0.002363183489814304	0.5072935122085261	0.09568430739679065
1700030327005378831	0.0023979552533096287	0.5073636863918823	0.09570747366441194
1700030327013247997	0.0023842994399080808	0.5073072062171048	0.09574562495453623
1700030327023375983	0.0023888482625900286	0.5072324625178138	0.09577754752785299
1700030327025088643	0.0024175179624075062	0.5071841150828648	0.09576173931319831
1700030327033288411	0.0024117158877070494	0.5072019310356296	0.09572422617134585
1700030327033322460	0.0023510287424983838	0.50724740885324	0.09568516316603388
1700030327033363965	0.002337372820569234	0.5072992168831211	0.09565118288304413
1700030327093361780	0.0022505038541857808	0.5073350876645705	0.09561702497976711
1700030327097899549	0.002219520316285783	0.5073391387593141	0.09560564113045505
1700030327097927006	0.002105593534084874	0.507343236560062	0.09555868621722448
1700030327098818713	0.002151849982785389	0.5073689903775819	0.09557931705349536
1700030327098853114	0.0023479617270798607	0.5072482432112332	0.09577377196783536
1700030327113360593	0.00229568106923325	0.507222742626003	0.09572710724686087
1700030327113561047	0.002273558737376779	0.5072179293366593	0.09568430272629164
1700030327113593016	0.002273354729150014	0.5072653228828331	0.09564771438061952
1700030327113603800	0.0022539430274670187	0.5073460752787761	0.09558853351803129
1700030327143451967	0.0022455482748402218	0.5074182692006934	0.09556396990271179
1700030327143465855	0.002232937186293868	0.5074114584021969	0.09556160905296851
1700030327143473344	0.0022174536768747063	0.5073850933666996	0.09558889978167845
1700030327143480832	0.0022473376644525874	0.5073351175548872	0.09562870289146473
1700030327147584540	0.0022481532672160593	0.5072976877651207	0.09565399161298438
1700030327147602108	0.002294509931777701	0.5072867414099789	0.09566092686953076
1700030327147614909	0.002297861650756097	0.5073073070916988	0.09565321042470297
1700030327153300233	0.002294789280118813	0.5073250615211964	0.09562497501343643
1700030327153325386	0.002176394148976585	0.5073197615085133	0.09561008774598721
1700030327163256470	0.0021602045076997566	0.5072961661075748	0.0956287624818322
1700030327163304983	0.002185890044935852	0.5072722704380728	0.09564246459361998
1700030327183112174	0.0022092518294418596	0.5072903459668037	0.09565524591064095
1700030327183160080	0.002275442293198787	0.5073088068076198	0.09569288009075747
1700030327186263726	0.002335386644082592	0.507334453987859	0.0957335024792583
1700030327186271918	0.0024033940608957057	0.5073134010920989	0.09577650851772827
1700030327186277390	0.0024547740282492353	0.5072844186524543	0.09585141559797766
1700030327193069116	0.002465131248310378	0.5072371585339766	0.09586005877556594
1700030327203093547	0.0024312804661284666	0.5072042938868825	0.09579849685833454
1700030327203409492	0.0024199635846597705	0.5072412222035694	0.09578402395894194
1700030327203425365	0.0023912428460855966	0.5072814195911338	0.0957653210062714
1700030327213240286	0.0024114054366114334	0.5072973267057799	0.0957500907588658
1700030327213255166	0.0024336550555846136	0.5073014228960795	0.09574184862196825
1700030327213260894	0.002395493259670935	0.5072827614763644	0.09573522769007077
1700030327223058247	0.0023503611712533097	0.5072557898538578	0.09571706450197466
1700030327223278381	0.002305574540147059	0.5072452594007743	0.09569647479413693
1700030327223324431	0.0022583575316279625	0.5073010022197179	0.09561798917312424
1700030327234120597	0.002236968647010982	0.5073523901169397	0.0955701901899949
1700030327234129045	0.002190436109569754	0.5074054184378353	0.09553992912608893
1700030327243053571	0.0021824688138627735	0.5074401178714311	0.09551782970877551
1700030327243595924	0.002164312289817877	0.5074400649705232	0.09553934408546816
1700030327243616468	0.0021438638196130716	0.5073988003521253	0.09557510704627709
1700030327273010509	0.002157832359544033	0.5073568789759241	0.09561755562714384
1700030327273152626	0.0022307126829781087	0.507323336817693	0.09564662589897453
1700030327273225844	0.002291757895169725	0.5073210324524828	0.09567795841317528
1700030327275351060	0.0023313292622996985	0.5073033590267462	0.09570254763462428
1700030327276953861	0.0023996224172944686	0.5072763164666217	0.09575088434653618
1700030327276969157	0.002350876589860021	0.5072004704966403	0.09576242472226001
1700030327283028508	0.0023050988432944874	0.5071604977436133	0.09576137647844257
1700030327283381639	0.002275283126293302	0.5072088400153789	0.09570883738751727
1700030327292997834	0.0022419259909907106	0.507271088721371	0.09566850112327867
1700030327295193228	0.00227105233741642	0.5073203954896326	0.09566929429772719
1700030327295201773	0.002254413815499456	0.5073443618143146	0.09566444422326438
1700030327303323650	0.002255956376421203	0.5073247446294947	0.09565976972865112
1700030327303339619	0.0022812376565027382	0.5072905393098966	0.09567573818665383
1700030327313328145	0.002291924447398572	0.507274676850905	0.09565990345937313
1700030327313348817	0.0022929110733353494	0.5073234164209347	0.09563282078000465
1700030327324749866	0.0022784183091250037	0.5073787753065212	0.0956083269448102
1700030327324758250	0.0022890771029092146	0.5073973893798659	0.09561452766522728
1700030327333018404	0.0023230366488857755	0.5073404582786324	0.09564962810511139
1700030327333132840	0.0023542909952597494	0.5072727170758548	0.09569587922792121
1700030327343409663	0.002372817746959802	0.5072127927815384	0.09574506364597832
1700030327343439744	0.0024056005768757615	0.5071948112385539	0.09572252970638934
1700030327343450464	0.002352029037124817	0.5072291855850853	0.09567821260244833
1700030327352974624	0.00229773963332137	0.5072799643282824	0.0956524398103616
1700030327363057041	0.0022271693592269977	0.5073176785792308	0.09562302708939689
1700030327363426524	0.0022172974695967617	0.5073196682149265	0.09562654201581551
1700030327363531615	0.002202431587116137	0.5072972601028041	0.09564386900762527
1700030327374987066	0.0021902763689691947	0.5072780585269125	0.09562934877363986
1700030327375013050	0.002212734004860941	0.5072820361668712	0.09564816185143016
1700030327375019931	0.0022465444634397224	0.507297972581278	0.09567468451195234
1700030327383192082	0.0022784123075482916	0.5073165565043507	0.0956779609176178
1700030327383206098	0.0023487064347081687	0.5073111933840155	0.09570702317663936
1700030327392942137	0.002443934672880873	0.5072758732538738	0.0957400635736421
1700030327393085661	0.002470394887521004	0.5072321716026179	0.09576928434008229
1700030327393103198	0.00246704797531232	0.5071987275943993	0.09575351311998678
1700030327404378963	0.0024221139363242825	0.5072177413807859	0.09570634147375272
1700030327404399987	0.002403163849062729	0.5072732969120473	0.09564142153967306
1700030327413094842	0.002371472660996969	0.5073272152987475	0.095629347881379
1700030327413277568	0.002352894514913534	0.5073576248116622	0.09562620737500312
1700030327413440517	0.0023290135273506644	0.5073604185830837	0.09563821399809377
1700030327423769629	0.002283310034576389	0.5073361942180097	0.09564883007167879
1700030327423784510	0.002280010884904429	0.5072954267593702	0.09567475555720582
1700030327433337566	0.0022342985649341845	0.5073087944292386	0.0956387390352357
1700030327433395424	0.002177826426108788	0.507380600841751	0.09559714236021818
1700030327443062565	0.002159335916504018	0.507438167012175	0.09559329227410276
1700030327443068997	0.0021934771474435796	0.5074595953771835	0.09559209487236221
1700030327453006225	0.002213158355494571	0.5074436779484135	0.09561422159882871
1700030327455098705	0.002213790128745279	0.5073647441641224	0.09565946368356693
1700030327455124145	0.0021946056939451024	0.5072701804290362	0.09569654597929442
1700030327463207366	0.0022226633133761702	0.5072177845772458	0.09570596930355633
1700030327463246759	0.002258470050874607	0.5072113271064334	0.09570341238208883
1700030327473074352	0.002322583297422059	0.5072217869372178	0.0957212432308917
1700030327473310775	0.0023861481872129685	0.5072589991703296	0.09572555581556075
1700030327473315320	0.0023960058407609176	0.5072739431073675	0.09573238358817293
1700030327482946587	0.0023725136484973606	0.507262206264158	0.09574745234861665
1700030327482966075	0.0023152419244509216	0.5072399033881784	0.09572765066642958
1700030327493207025	0.0022878139186138027	0.5072705254730884	0.09568381592020186
1700030327493230098	0.00230587621727055	0.5073348610603355	0.09565861868892064
1700030327503922997	0.002319645061841714	0.507415851129882	0.09565350688208074
1700030327503955990	0.0023579224707719845	0.5074449178950183	0.09567173240228101
1700030327503966359	0.0023245388609510385	0.5074378801446031	0.09565854653499856
1700030327513245039	0.002305585651693414	0.5073875781701036	0.0956625251097364
1700030327513268464	0.0023105050771483433	0.507336201073838	0.0956954940069126
1700030327523323552	0.002298029758375629	0.5073198248736154	0.09567315763627446
1700030327523342977	0.0023045019711400035	0.507381756284421	0.09562785489665439
1700030327532998085	0.0023219956904211242	0.5073864965802373	0.09563106663930883
1700030327533126153	0.0023195163047923972	0.5073612524197945	0.09562748367117375
1700030327542988499	0.002306449514927706	0.5073192475839869	0.0956559136392124
1700030327543041652	0.0023086506979264863	0.5072614744726532	0.09571550453905095
1700030327543052981	0.002329156794414331	0.507233349849297	0.09571970596197768
1700030327552953664	0.0023253882539617738	0.5072545287210415	0.09568588855503272
1700030327552976001	0.0023164954878875104	0.5073218614120832	0.09566843116927728
1700030327573870841	0.002322595499584581	0.5073721067275818	0.09565452123978962
1700030327573884345	0.0022530117718654766	0.5073910287136079	0.09561953634239553
1700030327573893690	0.0022400188265621307	0.50734757874868	0.09563257840019407
1700030327573900954	0.002248830776481627	0.5072825413166315	0.09565481829252004
1700030327573907578	0.0022613681637182904	0.5072360955860844	0.09567091648809023
1700030327583275925	0.002284084414245813	0.5072481956241457	0.09563695814212751
1700030327583283798	0.0023337770684953452	0.5072847549306958	0.0956424568621233
1700030327594797746	0.0023545242390478733	0.5075620803596503	0.09611321410470638
1700030327594821075	0.0023799738140613384	0.5075766537513811	0.09613529488253672
1700030327594846355	0.002357922409223659	0.5075687188178385	0.09614349618545277
1700030327603059692	0.0023502536621553	0.5075438374956	0.09612729085413527
1700030327603115757	0.002342124088310619	0.5075072343983787	0.09613445819776197
1700030327613037497	0.002317448853599762	0.5075359282092037	0.0960958522003093
1700030327613304194	0.002301230740013247	0.5075816106313685	0.09610296330065124
1700030327623032872	0.0023179114439732663	0.5076262843427177	0.09610959763630382
1700030327623480885	0.0023401897132225786	0.5076326598668772	0.0961176327789077
1700030327623540535	0.0023552840668484647	0.5075876140490769	0.09617944203834738
1700030327633165370	0.002360320588896684	0.5075201558604228	0.09621206823413946
1700030327633175099	0.002396807634925858	0.5074473339197535	0.09625565619753361
1700030327644501361	0.0024324955263604103	0.5074344186388965	0.09626125172882287
1700030327644556179	0.0024088560617453693	0.5074635227139952	0.09627457621938819
1700030327644563091	0.002405075636050223	0.5075114071137224	0.09622353151747484
1700030327652994866	0.002392763190777101	0.5075450370514357	0.09620111558547888
1700030327653090293	0.0023482348882460542	0.5075494520370687	0.09620606661457486
1700030327663041250	0.0023393593892621503	0.5074892983208572	0.09623304515931262
1700030327673136339	0.0023490462547791037	0.5074373749888873	0.09621840851193166
1700030327673210997	0.0023615552824829997	0.5074267955700629	0.09623368569771716
1700030327673222646	0.002368310816864771	0.5074886644466997	0.09620602270603637
1700030327673499838	0.0024080305260520043	0.5075511346447549	0.09619648362598741
1700030327684694065	0.002397351670172412	0.5076271455283428	0.0961361185868867
1700030327684730770	0.0023747204969840493	0.5076532386001408	0.09612076982737225
1700030327693070958	0.0023760242735888846	0.5076297123719349	0.09614615745043226
1700030327693336694	0.0023589994477700086	0.5076011071449987	0.09617151821650315
1700030327693353015	0.002374208727023712	0.5075680831670961	0.09614833024547532
1700030327703259746	0.0024134382732102513	0.507561485682286	0.09616971192005162
1700030327703270115	0.002398679162702694	0.5075766393439072	0.09619296279913471
1700030327713353203	0.0024668577233389697	0.5075729664110481	0.09623397057648242
1700030327713379636	0.0024344870250603058	0.5075585690915225	0.09621018827536874
1700030327724895377	0.002422334033825006	0.5075158618994597	0.09622350385235212
1700030327724902513	0.002370204404949867	0.5074751763845178	0.09621076114176044
1700030327724909297	0.0023520543832134294	0.5074671563668333	0.09618911284599141
1700030327733909793	0.0023787310519169137	0.5075255248838515	0.09617932937201583
1700030327733936354	0.0023694703825976287	0.5075781173835443	0.09616484984075935
1700030327743025045	0.002339293470749415	0.5075930226985509	0.09618190047411869
1700030327743102775	0.0023347826312787954	0.5075677803387976	0.09618490882796665
1700030327753117510	0.0023557818557304495	0.5075318183118999	0.09622466081350234
1700030327753216265	0.0023573691887750184	0.5075030559734878	0.09625507905728012
1700030327753431792	0.002337699079106515	0.5075212627621799	0.09622263732222702
1700030327763119413	0.002318723008096031	0.5075693203716949	0.0961484365045596
1700030327763126229	0.002285179523140191	0.5076276134612605	0.09614903014486069
1700030327772877916	0.002277018323222731	0.5076641082670615	0.09612400918506021
1700030327773075234	0.0022561097925063367	0.5076567264658061	0.09614613766271635
1700030327773087394	0.002293431758735397	0.5076008967204156	0.09618543672477195
1700030327783099121	0.002355783096207966	0.5075184479323526	0.09624708471848534
1700030327793286341	0.002394356466338757	0.5074666033988121	0.09624329618571245
1700030327793307814	0.0024473749332176897	0.5074529177841841	0.09626902592172461
1700030327793596046	0.0024701065975552498	0.5074881239917037	0.09627963724901846
1700030327802994859	0.0024955018122875755	0.5075135889769727	0.09628996922101912
1700030327803091694	0.0024726509748269655	0.5075170156550376	0.09625836642107839
1700030327803096846	0.0024382264364277563	0.5075170336610219	0.0962496378785892
1700030327813102972	0.0024141319459719908	0.5074779962577122	0.09627117146549138
1700030327813178911	0.002373172597954665	0.507480300579103	0.0962312845844127
1700030327814397860	0.0023692743652064755	0.5074995504037046	0.09620672373049342
1700030327823301617	0.0023336895207288783	0.5075445570231869	0.0961618865669043
1700030327823312593	0.0023242038509172984	0.5075924415005791	0.09614664849933255
1700030327833072664	0.002304908149043031	0.5076036310179157	0.09613561880317271
1700030327833207132	0.0022857314751010107	0.5075967884079535	0.09612639345057232
1700030327843346927	0.0022888913159742363	0.5075613179386419	0.09613390466318589
1700030327843369712	0.002305602103113005	0.5075331750911172	0.09611220240734855
1700030327843374320	0.002329880477246528	0.507536723479537	0.09608193565132381
1700030327852969682	0.002373927151230883	0.5075655299973025	0.0961054681639117
1700030327853113111	0.0024250405503963056	0.5075844416969931	0.09613375173817786
1700030327862968705	0.0024519471682778573	0.5075638088548771	0.09618538776256207
1700030327863040003	0.0024485340316765924	0.5075132847588962	0.0961937785611498
1700030327873213878	0.0024093698484251237	0.5074554215823109	0.09620493235602177
1700030327873223319	0.0024051350269908315	0.5074477750148096	0.09618442653403526
1700030327874436155	0.0023718602735530617	0.5074907766549344	0.09616092652037357
1700030327883067104	0.002360426117443466	0.5075553785629194	0.09614612951936483
1700030327883182212	0.002359717262407554	0.5076033908669403	0.09612630336405174
1700030327892988205	0.002340091838985526	0.5076321177071736	0.09612611071405239
1700030327893045390	0.002314427985240379	0.5075970637882785	0.09613476754088732
1700030327893073071	0.0023204851199358305	0.5075661998427466	0.09617247116651348
1700030327902995579	0.002362381021038241	0.5075499213831446	0.09620495133609329
1700030327903130783	0.002407180923523677	0.5075282006891719	0.09624853779982619
1700030327913859876	0.002519913403682607	0.5075133135944827	0.09630569469744103
1700030327913868356	0.0025422206975300845	0.5075407739360737	0.09631204951604788
1700030327923138044	0.002512575662371178	0.5075235322009314	0.096328612003704
1700030327923143133	0.002497226759799814	0.5075104287991724	0.09636933449229232
1700030327923148125	0.002450025627240533	0.5074873979222347	0.09632865728765878
1700030327933073577	0.002391525062704408	0.5074893882635673	0.0962723677771532
1700030327933199021	0.002303836922954291	0.5075330008195786	0.09622379306179081
1700030327943102040	0.0022697727403336635	0.5076029987176075	0.09617801553975557
1700030327943356256	0.0022417077955324155	0.5076468753760088	0.09615247074622531
1700030327953542772	0.0022130202714841017	0.5076475423794787	0.09614145334275448
1700030327953584565	0.002225415241168941	0.50758691310043	0.09617768786134648
1700030327953650519	0.002255595223411637	0.5075257647665815	0.09618464555772624
1700030327963323068	0.002266568067686071	0.5075178830699874	0.0961745284695917
1700030327963336124	0.0023031985523609784	0.5075442126846882	0.09619072211690739
1700030327972960863	0.0023174518781694563	0.5075677955050442	0.0961654370876372
1700030327985191857	0.0023615211119611063	0.5075735362763987	0.09619159011664803
1700030327985233234	0.0024240792878065195	0.5075354000915993	0.09622361455329582
1700030327985264691	0.0024684192497376883	0.5074399839420294	0.09630698279581541
1700030327992977917	0.002443676394555336	0.5074021583327772	0.0963092231328935
1700030327993097056	0.0024257059831324177	0.5074233121234619	0.09626089589062385
1700030327993111105	0.0023915892396192016	0.5074860303343611	0.09621233173299211
1700030328003013932	0.0023699569093327518	0.5075646190570061	0.0961874517974079
1700030328003101679	0.002338478646365726	0.507606489300119	0.09615609714242926
1700030328013244641	0.002332667062294376	0.5076319007142869	0.0961546677890518
1700030328013286338	0.0022893287398868807	0.5076095383015515	0.0961298848753832
1700030328023303185	0.002282896411253862	0.5075997094785457	0.0961339600221114
1700030328023323090	0.002262700612584818	0.5076147464025246	0.09609998694975899
1700030328023335506	0.0022774158289213726	0.5076541649631383	0.0961092366352852
1700030328033127034	0.00232680535962512	0.507655733912716	0.09615319747596617
1700030328033492229	0.002391501374289547	0.5076167406004712	0.09617967522007789
1700030328043091623	0.002451346165409564	0.5075508312624835	0.09622876007193147
1700030328043255883	0.0024794731669243327	0.5074856845865116	0.09627564764610087
1700030328043478066	0.002452965044548721	0.507439134525989	0.09628963930482132
